timestamp,symbol,price,return,pnl,equity,expected_pnl,implementation_shortfall,volatility,volume_ratio,spread_bps,slippage_bps,signal_strength,news_risk,strategy_type,rsi_14,price_to_ma_20_pct,momentum_20d_pct,trend_strength,implied_volatility,volatility_limit,net_interest_margin_trend,loan_loss_risk,oil_momentum_20d_pct,inventory_surprise_pct,action,decision_reason,target_position,target_quantity,target_weight,fill_quantity,fill_price,position_quantity,kind,event_id,parent_id,available_at,decision_timestamp,strategy_id,strategy_version,model_version,feature_snapshot_id,detail
2025-08-18T14:30:00Z,XOM,111.6536,-0.003171,-0.0,-35.81,0.0,0.0,0.3022,0.849,2.854,0.611,0.0,0.1,Oil trend and inventories,,,,,,,,,0,0.0,,,0,0,0.0,,,,target,xom-target-06,xom-decision-06,2025-08-18T14:30:00Z,,demo-xom-oil-trend-and-inventories,2026.08-demo,,,Target evidence for XOM cycle 7.
2025-08-18T14:31:00Z,XOM,111.6536,-0.003171,-0.0,-35.81,0.0,0.0,0.3022,0.849,2.854,0.611,0.0,0.1,Oil trend and inventories,,,,,,,,,0,0.0,,,,,,0,,,fill,xom-fill-06,xom-target-06,2025-08-18T14:31:00Z,,demo-xom-oil-trend-and-inventories,2026.08-demo,,,Fill evidence for XOM cycle 7.
2025-08-18T14:32:00Z,XOM,111.6536,-0.003171,-0.0,-35.81,0.0,0.0,0.3022,0.849,2.854,0.611,0.0,0.1,Oil trend and inventories,,,,,,,,,0,0.0,,,,,,,,0,position,xom-position-06,xom-fill-06,2025-08-18T14:32:00Z,,demo-xom-oil-trend-and-inventories,2026.08-demo,,,Position evidence for XOM cycle 7.
2025-08-18T14:33:00Z,XOM,111.6536,-0.003171,-0.0,-35.81,0.0,0.0,0.3022,0.849,2.854,0.611,0.0,0.1,Oil trend and inventories,,,,,,,,,0,0.0,,,,,,,,,pnl,xom-pnl-06,xom-position-06,2025-08-18T14:33:00Z,,demo-xom-oil-trend-and-inventories,2026.08-demo,,,Pnl evidence for XOM cycle 7.
2025-08-18T14:45:00Z,AAPL,223.619,-0.008224,-5.37,-51.28,0.0,5.37,0.1976,1.136,1.858,1.188,1,0.24,RSI mean reversion,73,-3.29,,,,,,,,,,,,,,,,,observation,aapl-observation-07,,2025-08-18T14:45:00Z,,demo-aapl-rsi-mean-reversion,2026.08-demo,,,Observation evidence for AAPL cycle 8.
2025-08-18T14:46:00Z,AAPL,223.619,-0.008224,-5.37,-51.28,0.0,5.37,0.1976,1.136,1.858,1.188,1,0.24,RSI mean reversion,73,-3.29,,,,,,,,,SELL,SELL: RSI was 73; below 30 buys and above 65 sells while the middle range holds.,0,,0.0,,,,decision,aapl-decision-07,aapl-observation-07,2025-08-18T14:45:00Z,2025-08-18T14:46:00Z,demo-aapl-rsi-mean-reversion,2026.08-demo,aapl-rsi-reversion-3.2,aapl-features-07,Decision evidence for AAPL cycle 8.
2025-08-18T14:47:00Z,AAPL,223.619,-0.008224,-5.37,-51.28,0.0,5.37,0.1976,1.136,1.858,1.188,1,0.24,RSI mean reversion,73,-3.29,,,,,,,,,,,0,0,0.0,,,,target,aapl-target-07,aapl-decision-07,2025-08-18T14:47:00Z,,demo-aapl-rsi-mean-reversion,2026.08-demo,,,Target evidence for AAPL cycle 8.
2025-08-18T14:48:00Z,AAPL,223.619,-0.008224,-5.37,-51.28,0.0,5.37,0.1976,1.136,1.858,1.188,1,0.24,RSI mean reversion,73,-3.29,,,,,,,,,,,,,,-40,223.619,,fill,aapl-fill-07,aapl-target-07,2025-08-18T14:48:00Z,,demo-aapl-rsi-mean-reversion,2026.08-demo,,,Fill evidence for AAPL cycle 8.
2025-08-18T14:49:00Z,AAPL,223.619,-0.008224,-5.37,-51.28,0.0,5.37,0.1976,1.136,1.858,1.188,1,0.24,RSI mean reversion,73,-3.29,,,,,,,,,,,,,,,,0,position,aapl-position-07,aapl-fill-07,2025-08-18T14:49:00Z,,demo-aapl-rsi-mean-reversion,2026.08-demo,,,Position evidence for AAPL cycle 8.
2025-08-18T14:50:00Z,AAPL,223.619,-0.008224,-5.37,-51.28,0.0,5.37,0.1976,1.136,1.858,1.188,1,0.24,RSI mean reversion,73,-3.29,,,,,,,,,,,,,,,,,pnl,aapl-pnl-07,aapl-position-07,2025-08-18T14:50:00Z,,demo-aapl-rsi-mean-reversion,2026.08-demo,,,Pnl evidence for AAPL cycle 8.
2025-08-18T14:52:00Z,MSFT,412.9262,-0.010425,-265.72,-337.31,29.73,295.45,0.248,0.974,2.384,1.165,0.45,0.31,20-day momentum,,,3.6,0.72,,,,,,,,,,,,,,,observation,msft-observation-07,,2025-08-18T14:52:00Z,,demo-msft-20-day-momentum,2026.08-demo,,,Observation evidence for MSFT cycle 8.
2025-08-18T14:53:00Z,MSFT,412.9262,-0.010425,-265.72,-337.31,29.73,295.45,0.248,0.974,2.384,1.165,0.45,0.31,20-day momentum,,,3.6,0.72,,,,,,,BUY,BUY: 20-day momentum was 3.6%; above 3% buys and below -2% sells.,60,,0.024776,,,,decision,msft-decision-07,msft-observation-07,2025-08-18T14:52:00Z,2025-08-18T14:53:00Z,demo-msft-20-day-momentum,2026.08-demo,msft-momentum-2.4,msft-features-07,Decision evidence for MSFT cycle 8.
2025-08-18T14:54:00Z,MSFT,412.9262,-0.010425,-265.72,-337.31,29.73,295.45,0.248,0.974,2.384,1.165,0.45,0.31,20-day momentum,,,3.6,0.72,,,,,,,,,60,60,0.024776,,,,target,msft-target-07,msft-decision-07,2025-08-18T14:54:00Z,,demo-msft-20-day-momentum,2026.08-demo,,,Target evidence for MSFT cycle 8.
2025-08-18T14:55:00Z,MSFT,412.9262,-0.010425,-265.72,-337.31,29.73,295.45,0.248,0.974,2.384,1.165,0.45,0.31,20-day momentum,,,3.6,0.72,,,,,,,,,,,,30,412.9262,,fill,msft-fill-07,msft-target-07,2025-08-18T14:55:00Z,,demo-msft-20-day-momentum,2026.08-demo,,,Fill evidence for MSFT cycle 8.
2025-08-18T14:56:00Z,MSFT,412.9262,-0.010425,-265.72,-337.31,29.73,295.45,0.248,0.974,2.384,1.165,0.45,0.31,20-day momentum,,,3.6,0.72,,,,,,,,,,,,,,60,position,msft-position-07,msft-fill-07,2025-08-18T14:56:00Z,,demo-msft-20-day-momentum,2026.08-demo,,,Position evidence for MSFT cycle 8.
2025-08-18T14:57:00Z,MSFT,412.9262,-0.010425,-265.72,-337.31,29.73,295.45,0.248,0.974,2.384,1.165,0.45,0.31,20-day momentum,,,3.6,0.72,,,,,,,,,,,,,,,pnl,msft-pnl-07,msft-position-07,2025-08-18T14:57:00Z,,demo-msft-20-day-momentum,2026.08-demo,,,Pnl evidence for MSFT cycle 8.
2025-08-18T14:59:00Z,NVDA,133.8606,-0.01365,-0.0,-1.17,0.0,0.0,0.3056,0.836,2.992,0.978,0.076,0.38,Volatility-gated growth,,,,,0.61,0.7,,,,,,,,,,,,,observation,nvda-observation-07,,2025-08-18T14:59:00Z,,demo-nvda-volatility-gated-growth,2026.08-demo,,,Observation evidence for NVDA cycle 8.
2025-08-18T15:00:00Z,NVDA,133.8606,-0.01365,-0.0,-1.17,0.0,0.0,0.3056,0.836,2.992,0.978,0.076,0.38,Volatility-gated growth,,,,,0.61,0.7,,,,,HOLD,HOLD: implied volatility was 0.61; low volatility permits exposure and above 0.70 exits it.,0,,0.0,,,,decision,nvda-decision-07,nvda-observation-07,2025-08-18T14:59:00Z,2025-08-18T15:00:00Z,demo-nvda-volatility-gated-growth,2026.08-demo,nvda-volatility-gate-1.9,nvda-features-07,Decision evidence for NVDA cycle 8.
2025-08-18T15:01:00Z,NVDA,133.8606,-0.01365,-0.0,-1.17,0.0,0.0,0.3056,0.836,2.992,0.978,0.076,0.38,Volatility-gated growth,,,,,0.61,0.7,,,,,,,0,0,0.0,,,,target,nvda-target-07,nvda-decision-07,2025-08-18T15:01:00Z,,demo-nvda-volatility-gated-growth,2026.08-demo,,,Target evidence for NVDA cycle 8.
2025-08-18T15:02:00Z,NVDA,133.8606,-0.01365,-0.0,-1.17,0.0,0.0,0.3056,0.836,2.992,0.978,0.076,0.38,Volatility-gated growth,,,,,0.61,0.7,,,,,,,,,,0,,,fill,nvda-fill-07,nvda-target-07,2025-08-18T15:02:00Z,,demo-nvda-volatility-gated-growth,2026.08-demo,,,Fill evidence for NVDA cycle 8.
2025-08-18T15:03:00Z,NVDA,133.8606,-0.01365,-0.0,-1.17,0.0,0.0,0.3056,0.836,2.992,0.978,0.076,0.38,Volatility-gated growth,,,,,0.61,0.7,,,,,,,,,,,,0,position,nvda-position-07,nvda-fill-07,2025-08-18T15:03:00Z,,demo-nvda-volatility-gated-growth,2026.08-demo,,,Position evidence for NVDA cycle 8.
2025-08-18T15:04:00Z,NVDA,133.8606,-0.01365,-0.0,-1.17,0.0,0.0,0.3056,0.836,2.992,0.978,0.076,0.38,Volatility-gated growth,,,,,0.61,0.7,,,,,,,,,,,,,pnl,nvda-pnl-07,nvda-position-07,2025-08-18T15:04:00Z,,demo-nvda-volatility-gated-growth,2026.08-demo,,,Pnl evidence for NVDA cycle 8.
2025-08-18T15:06:00Z,JPM,214.9045,-0.015802,-176.24,-107.25,12.89,189.13,0.3556,0.849,3.514,1.553,0.01,0.1,Bank fundamentals,,,,,,,-0.08,0.3,,,,,,,,,,,observation,jpm-observation-07,,2025-08-18T15:06:00Z,,demo-jpm-bank-fundamentals,2026.08-demo,,,Observation evidence for JPM cycle 8.
2025-08-18T15:07:00Z,JPM,214.9045,-0.015802,-176.24,-107.25,12.89,189.13,0.3556,0.849,3.514,1.553,0.01,0.1,Bank fundamentals,,,,,,,-0.08,0.3,,,SELL,SELL: net-interest-margin trend was -0.08; improving margins buy and sharp contraction sells.,50,,0.010745,,,,decision,jpm-decision-07,jpm-observation-07,2025-08-18T15:06:00Z,2025-08-18T15:07:00Z,demo-jpm-bank-fundamentals,2026.08-demo,jpm-bank-quality-4.1,jpm-features-07,Decision evidence for JPM cycle 8.
2025-08-18T15:08:00Z,JPM,214.9045,-0.015802,-176.24,-107.25,12.89,189.13,0.3556,0.849,3.514,1.553,0.01,0.1,Bank fundamentals,,,,,,,-0.08,0.3,,,,,50,50,0.010745,,,,target,jpm-target-07,jpm-decision-07,2025-08-18T15:08:00Z,,demo-jpm-bank-fundamentals,2026.08-demo,,,Target evidence for JPM cycle 8.
2025-08-18T15:09:00Z,JPM,214.9045,-0.015802,-176.24,-107.25,12.89,189.13,0.3556,0.849,3.514,1.553,0.01,0.1,Bank fundamentals,,,,,,,-0.08,0.3,,,,,,,,-50,214.9045,,fill,jpm-fill-07,jpm-target-07,2025-08-18T15:09:00Z,,demo-jpm-bank-fundamentals,2026.08-demo,,,Fill evidence for JPM cycle 8.
2025-08-18T15:10:00Z,JPM,214.9045,-0.015802,-176.24,-107.25,12.89,189.13,0.3556,0.849,3.514,1.553,0.01,0.1,Bank fundamentals,,,,,,,-0.08,0.3,,,,,,,,,,50,position,jpm-position-07,jpm-fill-07,2025-08-18T15:10:00Z,,demo-jpm-bank-fundamentals,2026.08-demo,,,Position evidence for JPM cycle 8.
2025-08-18T15:11:00Z,JPM,214.9045,-0.015802,-176.24,-107.25,12.89,189.13,0.3556,0.849,3.514,1.553,0.01,0.1,Bank fundamentals,,,,,,,-0.08,0.3,,,,,,,,,,,pnl,jpm-pnl-07,jpm-position-07,2025-08-18T15:11:00Z,,demo-jpm-bank-fundamentals,2026.08-demo,,,Pnl evidence for JPM cycle 8.
2025-08-18T15:13:00Z,XOM,109.925,-0.015482,-106.07,-141.88,7.91,113.98,0.3884,1.001,3.839,1.642,0.875,0.17,Oil trend and inventories,,,,,,,,,7,-3.5,,,,,,,,,observation,xom-observation-07,,2025-08-18T15:13:00Z,,demo-xom-oil-trend-and-inventories,2026.08-demo,,,Observation evidence for XOM cycle 8.
2025-08-18T15:14:00Z,XOM,109.925,-0.015482,-106.07,-141.88,7.91,113.98,0.3884,1.001,3.839,1.642,0.875,0.17,Oil trend and inventories,,,,,,,,,7,-3.5,BUY,BUY: 20-day oil momentum was 7%; above 6% buys and below -5% sells.,60,,0.006595,,,,decision,xom-decision-07,xom-observation-07,2025-08-18T15:13:00Z,2025-08-18T15:14:00Z,demo-xom-oil-trend-and-inventories,2026.08-demo,xom-energy-trend-2.7,xom-features-07,Decision evidence for XOM cycle 8.
2025-08-18T15:15:00Z,XOM,109.925,-0.015482,-106.07,-141.88,7.91,113.98,0.3884,1.001,3.839,1.642,0.875,0.17,Oil trend and inventories,,,,,,,,,7,-3.5,,,60,60,0.006595,,,,target,xom-target-07,xom-decision-07,2025-08-18T15:15:00Z,,demo-xom-oil-trend-and-inventories,2026.08-demo,,,Target evidence for XOM cycle 8.
2025-08-18T15:16:00Z,XOM,109.925,-0.015482,-106.07,-141.88,7.91,113.98,0.3884,1.001,3.839,1.642,0.875,0.17,Oil trend and inventories,,,,,,,,,7,-3.5,,,,,,60,109.925,,fill,xom-fill-07,xom-target-07,2025-08-18T15:16:00Z,,demo-xom-oil-trend-and-inventories,2026.08-demo,,,Fill evidence for XOM cycle 8.
2025-08-18T15:17:00Z,XOM,109.925,-0.015482,-106.07,-141.88,7.91,113.98,0.3884,1.001,3.839,1.642,0.875,0.17,Oil trend and inventories,,,,,,,,,7,-3.5,,,,,,,,60,position,xom-position-07,xom-fill-07,2025-08-18T15:17:00Z,,demo-xom-oil-trend-and-inventories,2026.08-demo,,,Position evidence for XOM cycle 8.
2025-08-18T15:18:00Z,XOM,109.925,-0.015482,-106.07,-141.88,7.91,113.98,0.3884,1.001,3.839,1.642,0.875,0.17,Oil trend and inventories,,,,,,,,,7,-3.5,,,,,,,,,pnl,xom-pnl-07,xom-position-07,2025-08-18T15:18:00Z,,demo-xom-oil-trend-and-inventories,2026.08-demo,,,Pnl evidence for XOM cycle 8.
2025-08-18T15:30:00Z,AAPL,223.6769,0.000259,-3.05,-54.33,10.74,13.79,0.1418,0.974,1.221,0.909,0.414,0.31,RSI mean reversion,29,3.0,,,,,,,,,,,,,,,,,observation,aapl-observation-08,,2025-08-18T15:30:00Z,,demo-aapl-rsi-mean-reversion,2026.08-demo,,,Observation evidence for AAPL cycle 9.
2025-08-18T15:31:00Z,AAPL,223.6769,0.000259,-3.05,-54.33,10.74,13.79,0.1418,0.974,1.221,0.909,0.414,0.31,RSI mean reversion,29,3.0,,,,,,,,,BUY,BUY: RSI was 29; below 30 buys and above 65 sells while the middle range holds.,40,,0.008947,,,,decision,aapl-decision-08,aapl-observation-08,2025-08-18T15:30:00Z,2025-08-18T15:31:00Z,demo-aapl-rsi-mean-reversion,2026.08-demo,aapl-rsi-reversion-3.2,aapl-features-08,Decision evidence for AAPL cycle 9.
2025-08-18T15:32:00Z,AAPL,223.6769,0.000259,-3.05,-54.33,10.74,13.79,0.1418,0.974,1.221,0.909,0.414,0.31,RSI mean reversion,29,3.0,,,,,,,,,,,40,40,0.008947,,,,target,aapl-target-08,aapl-decision-08,2025-08-18T15:32:00Z,,demo-aapl-rsi-mean-reversion,2026.08-demo,,,Target evidence for AAPL cycle 9.
2025-08-18T15:33:00Z,AAPL,223.6769,0.000259,-3.05,-54.33,10.74,13.79,0.1418,0.974,1.221,0.909,0.414,0.31,RSI mean reversion,29,3.0,,,,,,,,,,,,,,40,223.6769,,fill,aapl-fill-08,aapl-target-08,2025-08-18T15:33:00Z,,demo-aapl-rsi-mean-reversion,2026.08-demo,,,Fill evidence for AAPL cycle 9.
2025-08-18T15:34:00Z,AAPL,223.6769,0.000259,-3.05,-54.33,10.74,13.79,0.1418,0.974,1.221,0.909,0.414,0.31,RSI mean reversion,29,3.0,,,,,,,,,,,,,,,,40,position,aapl-position-08,aapl-fill-08,2025-08-18T15:34:00Z,,demo-aapl-rsi-mean-reversion,2026.08-demo,,,Position evidence for AAPL cycle 9.
2025-08-18T15:35:00Z,AAPL,223.6769,0.000259,-3.05,-54.33,10.74,13.79,0.1418,0.974,1.221,0.909,0.414,0.31,RSI mean reversion,29,3.0,,,,,,,,,,,,,,,,,pnl,aapl-pnl-08,aapl-position-08,2025-08-18T15:35:00Z,,demo-aapl-rsi-mean-reversion,2026.08-demo,,,Pnl evidence for AAPL cycle 9.
2025-08-18T15:37:00Z,MSFT,411.782,-0.002771,-68.46,-405.77,29.65,98.11,0.1944,0.836,1.772,0.597,0.275,0.38,20-day momentum,,,2.2,0.44,,,,,,,,,,,,,,,observation,msft-observation-08,,2025-08-18T15:37:00Z,,demo-msft-20-day-momentum,2026.08-demo,,,Observation evidence for MSFT cycle 9.
2025-08-18T15:38:00Z,MSFT,411.782,-0.002771,-68.46,-405.77,29.65,98.11,0.1944,0.836,1.772,0.597,0.275,0.38,20-day momentum,,,2.2,0.44,,,,,,,HOLD,HOLD: 20-day momentum was 2.2%; above 3% buys and below -2% sells.,60,,0.024707,,,,decision,msft-decision-08,msft-observation-08,2025-08-18T15:37:00Z,2025-08-18T15:38:00Z,demo-msft-20-day-momentum,2026.08-demo,msft-momentum-2.4,msft-features-08,Decision evidence for MSFT cycle 9.
2025-08-18T15:39:00Z,MSFT,411.782,-0.002771,-68.46,-405.77,29.65,98.11,0.1944,0.836,1.772,0.597,0.275,0.38,20-day momentum,,,2.2,0.44,,,,,,,,,60,60,0.024707,,,,target,msft-target-08,msft-decision-08,2025-08-18T15:39:00Z,,demo-msft-20-day-momentum,2026.08-demo,,,Target evidence for MSFT cycle 9.
2025-08-18T15:40:00Z,MSFT,411.782,-0.002771,-68.46,-405.77,29.65,98.11,0.1944,0.836,1.772,0.597,0.275,0.38,20-day momentum,,,2.2,0.44,,,,,,,,,,,,0,,,fill,msft-fill-08,msft-target-08,2025-08-18T15:40:00Z,,demo-msft-20-day-momentum,2026.08-demo,,,Fill evidence for MSFT cycle 9.
2025-08-18T15:41:00Z,MSFT,411.782,-0.002771,-68.46,-405.77,29.65,98.11,0.1944,0.836,1.772,0.597,0.275,0.38,20-day momentum,,,2.2,0.44,,,,,,,,,,,,,,60,position,msft-position-08,msft-fill-08,2025-08-18T15:41:00Z,,demo-msft-20-day-momentum,2026.08-demo,,,Position evidence for MSFT cycle 9.
2025-08-18T15:42:00Z,MSFT,411.782,-0.002771,-68.46,-405.77,29.65,98.11,0.1944,0.836,1.772,0.597,0.275,0.38,20-day momentum,,,2.2,0.44,,,,,,,,,,,,,,,pnl,msft-pnl-08,msft-position-08,2025-08-18T15:42:00Z,,demo-msft-20-day-momentum,2026.08-demo,,,Pnl evidence for MSFT cycle 9.
2025-08-18T15:44:00Z,NVDA,133.3253,-0.003999,-12.26,-13.43,3.2,15.46,0.238,0.849,2.22,0.84,0.049,0.1,Volatility-gated growth,,,,,0.39,0.7,,,,,,,,,,,,,observation,nvda-observation-08,,2025-08-18T15:44:00Z,,demo-nvda-volatility-gated-growth,2026.08-demo,,,Observation evidence for NVDA cycle 9.
2025-08-18T15:45:00Z,NVDA,133.3253,-0.003999,-12.26,-13.43,3.2,15.46,0.238,0.849,2.22,0.84,0.049,0.1,Volatility-gated growth,,,,,0.39,0.7,,,,,BUY,BUY: implied volatility was 0.39; low volatility permits exposure and above 0.70 exits it.,20,,0.002667,,,,decision,nvda-decision-08,nvda-observation-08,2025-08-18T15:44:00Z,2025-08-18T15:45:00Z,demo-nvda-volatility-gated-growth,2026.08-demo,nvda-volatility-gate-1.9,nvda-features-08,Decision evidence for NVDA cycle 9.
2025-08-18T15:46:00Z,NVDA,133.3253,-0.003999,-12.26,-13.43,3.2,15.46,0.238,0.849,2.22,0.84,0.049,0.1,Volatility-gated growth,,,,,0.39,0.7,,,,,,,20,20,0.002667,,,,target,nvda-target-08,nvda-decision-08,2025-08-18T15:46:00Z,,demo-nvda-volatility-gated-growth,2026.08-demo,,,Target evidence for NVDA cycle 9.
2025-08-18T15:47:00Z,NVDA,133.3253,-0.003999,-12.26,-13.43,3.2,15.46,0.238,0.849,2.22,0.84,0.049,0.1,Volatility-gated growth,,,,,0.39,0.7,,,,,,,,,,20,133.3253,,fill,nvda-fill-08,nvda-target-08,2025-08-18T15:47:00Z,,demo-nvda-volatility-gated-growth,2026.08-demo,,,Fill evidence for NVDA cycle 9.
2025-08-18T15:48:00Z,NVDA,133.3253,-0.003999,-12.26,-13.43,3.2,15.46,0.238,0.849,2.22,0.84,0.049,0.1,Volatility-gated growth,,,,,0.39,0.7,,,,,,,,,,,,20,position,nvda-position-08,nvda-fill-08,2025-08-18T15:48:00Z,,demo-nvda-volatility-gated-growth,2026.08-demo,,,Position evidence for NVDA cycle 9.
2025-08-18T15:49:00Z,NVDA,133.3253,-0.003999,-12.26,-13.43,3.2,15.46,0.238,0.849,2.22,0.84,0.049,0.1,Volatility-gated growth,,,,,0.39,0.7,,,,,,,,,,,,,pnl,nvda-pnl-08,nvda-position-08,2025-08-18T15:49:00Z,,demo-nvda-volatility-gated-growth,2026.08-demo,,,Pnl evidence for NVDA cycle 9.
2025-08-18T15:51:00Z,JPM,214.3399,-0.002627,-28.15,-135.4,12.86,41.01,0.2634,1.001,2.46,0.592,0.003,0.17,Bank fundamentals,,,,,,,-0.02,0.24,,,,,,,,,,,observation,jpm-observation-08,,2025-08-18T15:51:00Z,,demo-jpm-bank-fundamentals,2026.08-demo,,,Observation evidence for JPM cycle 9.
2025-08-18T15:52:00Z,JPM,214.3399,-0.002627,-28.15,-135.4,12.86,41.01,0.2634,1.001,2.46,0.592,0.003,0.17,Bank fundamentals,,,,,,,-0.02,0.24,,,HOLD,HOLD: net-interest-margin trend was -0.02; improving margins buy and sharp contraction sells.,50,,0.010717,,,,decision,jpm-decision-08,jpm-observation-08,2025-08-18T15:51:00Z,2025-08-18T15:52:00Z,demo-jpm-bank-fundamentals,2026.08-demo,jpm-bank-quality-4.1,jpm-features-08,Decision evidence for JPM cycle 9.
2025-08-18T15:53:00Z,JPM,214.3399,-0.002627,-28.15,-135.4,12.86,41.01,0.2634,1.001,2.46,0.592,0.003,0.17,Bank fundamentals,,,,,,,-0.02,0.24,,,,,50,50,0.010717,,,,target,jpm-target-08,jpm-decision-08,2025-08-18T15:53:00Z,,demo-jpm-bank-fundamentals,2026.08-demo,,,Target evidence for JPM cycle 9.
2025-08-18T15:54:00Z,JPM,214.3399,-0.002627,-28.15,-135.4,12.86,41.01,0.2634,1.001,2.46,0.592,0.003,0.17,Bank fundamentals,,,,,,,-0.02,0.24,,,,,,,,0,,,fill,jpm-fill-08,jpm-target-08,2025-08-18T15:54:00Z,,demo-jpm-bank-fundamentals,2026.08-demo,,,Fill evidence for JPM cycle 9.
2025-08-18T15:55:00Z,JPM,214.3399,-0.002627,-28.15,-135.4,12.86,41.01,0.2634,1.001,2.46,0.592,0.003,0.17,Bank fundamentals,,,,,,,-0.02,0.24,,,,,,,,,,50,position,jpm-position-08,jpm-fill-08,2025-08-18T15:55:00Z,,demo-jpm-bank-fundamentals,2026.08-demo,,,Position evidence for JPM cycle 9.
2025-08-18T15:56:00Z,JPM,214.3399,-0.002627,-28.15,-135.4,12.86,41.01,0.2634,1.001,2.46,0.592,0.003,0.17,Bank fundamentals,,,,,,,-0.02,0.24,,,,,,,,,,,pnl,jpm-pnl-08,jpm-position-08,2025-08-18T15:56:00Z,,demo-jpm-bank-fundamentals,2026.08-demo,,,Pnl evidence for JPM cycle 9.
2025-08-18T15:58:00Z,XOM,109.9749,0.000454,3.0,-138.88,7.92,4.92,0.2832,1.152,2.636,0.516,0.5,0.24,Oil trend and inventories,,,,,,,,,4,-2.0,,,,,,,,,observation,xom-observation-08,,2025-08-18T15:58:00Z,,demo-xom-oil-trend-and-inventories,2026.08-demo,,,Observation evidence for XOM cycle 9.
2025-08-18T15:59:00Z,XOM,109.9749,0.000454,3.0,-138.88,7.92,4.92,0.2832,1.152,2.636,0.516,0.5,0.24,Oil trend and inventories,,,,,,,,,4,-2.0,HOLD,HOLD: 20-day oil momentum was 4%; above 6% buys and below -5% sells.,60,,0.006598,,,,decision,xom-decision-08,xom-observation-08,2025-08-18T15:58:00Z,2025-08-18T15:59:00Z,demo-xom-oil-trend-and-inventories,2026.08-demo,xom-energy-trend-2.7,xom-features-08,Decision evidence for XOM cycle 9.
2025-08-18T16:00:00Z,XOM,109.9749,0.000454,3.0,-138.88,7.92,4.92,0.2832,1.152,2.636,0.516,0.5,0.24,Oil trend and inventories,,,,,,,,,4,-2.0,,,60,60,0.006598,,,,target,xom-target-08,xom-decision-08,2025-08-18T16:00:00Z,,demo-xom-oil-trend-and-inventories,2026.08-demo,,,Target evidence for XOM cycle 9.
2025-08-18T16:01:00Z,XOM,109.9749,0.000454,3.0,-138.88,7.92,4.92,0.2832,1.152,2.636,0.516,0.5,0.24,Oil trend and inventories,,,,,,,,,4,-2.0,,,,,,0,,,fill,xom-fill-08,xom-target-08,2025-08-18T16:01:00Z,,demo-xom-oil-trend-and-inventories,2026.08-demo,,,Fill evidence for XOM cycle 9.
2025-08-18T16:02:00Z,XOM,109.9749,0.000454,3.0,-138.88,7.92,4.92,0.2832,1.152,2.636,0.516,0.5,0.24,Oil trend and inventories,,,,,,,,,4,-2.0,,,,,,,,60,position,xom-position-08,xom-fill-08,2025-08-18T16:02:00Z,,demo-xom-oil-trend-and-inventories,2026.08-demo,,,Position evidence for XOM cycle 9.
2025-08-18T16:03:00Z,XOM,109.9749,0.000454,3.0,-138.88,7.92,4.92,0.2832,1.152,2.636,0.516,0.5,0.24,Oil trend and inventories,,,,,,,,,4,-2.0,,,,,,,,,pnl,xom-pnl-08,xom-position-08,2025-08-18T16:03:00Z,,demo-xom-oil-trend-and-inventories,2026.08-demo,,,Pnl evidence for XOM cycle 9.
2025-08-18T16:15:00Z,AAPL,222.8775,-0.003574,-31.86,-86.19,10.7,42.56,0.165,0.836,1.486,0.625,0.629,0.38,RSI mean reversion,44,0.86,,,,,,,,,,,,,,,,,observation,aapl-observation-09,,2025-08-18T16:15:00Z,,demo-aapl-rsi-mean-reversion,2026.08-demo,,,Observation evidence for AAPL cycle 10.
2025-08-18T16:16:00Z,AAPL,222.8775,-0.003574,-31.86,-86.19,10.7,42.56,0.165,0.836,1.486,0.625,0.629,0.38,RSI mean reversion,44,0.86,,,,,,,,,HOLD,HOLD: RSI was 44; below 30 buys and above 65 sells while the middle range holds.,40,,0.008915,,,,decision,aapl-decision-09,aapl-observation-09,2025-08-18T16:15:00Z,2025-08-18T16:16:00Z,demo-aapl-rsi-mean-reversion,2026.08-demo,aapl-rsi-reversion-3.2,aapl-features-09,Decision evidence for AAPL cycle 10.
2025-08-18T16:17:00Z,AAPL,222.8775,-0.003574,-31.86,-86.19,10.7,42.56,0.165,0.836,1.486,0.625,0.629,0.38,RSI mean reversion,44,0.86,,,,,,,,,,,40,40,0.008915,,,,target,aapl-target-09,aapl-decision-09,2025-08-18T16:17:00Z,,demo-aapl-rsi-mean-reversion,2026.08-demo,,,Target evidence for AAPL cycle 10.
2025-08-18T16:18:00Z,AAPL,222.8775,-0.003574,-31.86,-86.19,10.7,42.56,0.165,0.836,1.486,0.625,0.629,0.38,RSI mean reversion,44,0.86,,,,,,,,,,,,,,0,,,fill,aapl-fill-09,aapl-target-09,2025-08-18T16:18:00Z,,demo-aapl-rsi-mean-reversion,2026.08-demo,,,Fill evidence for AAPL cycle 10.
2025-08-18T16:19:00Z,AAPL,222.8775,-0.003574,-31.86,-86.19,10.7,42.56,0.165,0.836,1.486,0.625,0.629,0.38,RSI mean reversion,44,0.86,,,,,,,,,,,,,,,,40,position,aapl-position-09,aapl-fill-09,2025-08-18T16:19:00Z,,demo-aapl-rsi-mean-reversion,2026.08-demo,,,Position evidence for AAPL cycle 10.
